類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AC21,76548280,宏利七年階梯到期新興市場債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,599922,0.09%,119983,0.02%,0,0.00%,29359,0.00%,749264,0.12%
AC23,88113583,宏利全球非投資等級債券基金 (本基金主要投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2723444,0.28%,393383,0.04%,0,0.00%,29868,0.00%,3146695,0.32%
AJ2,88184720,宏利亞洲收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),32321,0.01%,8559,0.00%,0,0.00%,789943,0.28%,114110,0.04%,0,0.00%,28564,0.01%,973497,0.35%
AJ2,88105633,宏利實質多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),123754,0.01%,34122,0.00%,0,0.00%,3600339,0.28%,520049,0.04%,0,0.00%,37212,0.00%,4315476,0.34%
AA2,88256723,宏利全球科技基金 (本基金配息來源可能為本金),84169,0.03%,0,0.00%,0,0.00%,862483,0.28%,134164,0.04%,0,0.00%,33423,0.01%,1114239,0.36%
AJ2,88329726,宏利數位基礎設施多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),14473,0.00%,563,0.00%,0,0.00%,1602977,0.28%,249351,0.04%,0,0.00%,33778,0.01%,1901142,0.33%
AA1,19330712,貝萊德寶利基金,149430,0.01%,326342,0.03%,0,0.00%,2861700,0.26%,268278,0.02%,0,0.00%,32475,0.00%,3638225,0.33%
AE23,42523043,貝萊德全方位資產收益組合基金 (基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),5520,0.00%,0,0.00%,0,0.00%,535502,0.18%,68164,0.02%,0,0.00%,32450,0.01%,641636,0.21%
AE23,72963308,貝萊德享退休系列2030目標日期組合基金,4167,0.00%,1574,0.00%,0,0.00%,283988,0.09%,63109,0.02%,0,0.00%,32450,0.01%,385288,0.13%
AE23,72963314,貝萊德享退休系列2040目標日期組合基金,2310,0.00%,840,0.00%,0,0.00%,175394,0.09%,39422,0.02%,0,0.00%,32450,0.02%,250416,0.13%
AE23,72963320,貝萊德享退休系列2050目標日期組合基金,5351,0.00%,1507,0.00%,0,0.00%,271355,0.09%,62947,0.02%,0,0.00%,32450,0.01%,373610,0.12%
AE23,88313338,貝萊德環球動態趨勢多元資產組合基金 (基金之配息來源可能為本金),226907,0.00%,0,0.00%,0,0.00%,20552929,0.21%,2371496,0.02%,0,0.00%,26300,0.00%,23177632,0.24%
AI2,513429,貝萊德 iShares 安碩 0-3 月美國國庫證券指數基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,786757,0.04%,503538,0.03%,0,0.00%,34629,0.00%,1324924,0.07%
AH21,608950,貝萊德iShares安碩標普500卓越50 ETF基金 (基金之配息來源可能為收益平準金),14180,0.00%,0,0.00%,-744811,-0.01%,3844059,0.05%,1317963,0.02%,0,0.00%,906822,0.01%,6827835,0.10%
AA1,988316,野村台灣運籌基金,3538119,0.08%,5817625,0.13%,0,0.00%,10623719,0.24%,1416494,0.03%,0,0.00%,39024,0.00%,21434981,0.49%
AA1,968493,野村鴻運基金,5483065,0.09%,9405941,0.15%,0,0.00%,13145870,0.21%,1891060,0.03%,0,0.00%,39024,0.00%,29964960,0.48%
AA2,1021518,野村環球基金,3620951,0.03%,1682253,0.01%,0,0.00%,21571113,0.19%,2639437,0.02%,0,0.00%,88507,0.00%,29602261,0.26%
AB1,971103,野村鴻利基金,868917,0.03%,1659287,0.05%,0,0.00%,6094908,0.19%,877934,0.03%,0,0.00%,47569,0.00%,9548615,0.29%
AA1,1031564,野村積極成長基金,1649866,0.04%,2762160,0.07%,0,0.00%,8927173,0.24%,892717,0.02%,0,0.00%,39082,0.00%,14270998,0.39%
AD1,92024520,野村貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,326130,0.01%,326130,0.01%,0,0.00%,61566,0.00%,713826,0.01%
AA2,20089404,野村泰國基金,224023,0.02%,7823,0.00%,0,0.00%,2573050,0.26%,385958,0.04%,0,0.00%,41300,0.00%,3232154,0.32%
AA1,19330754,野村優質基金,8133223,0.02%,16624888,0.04%,0,0.00%,90192430,0.23%,8979153,0.02%,0,0.00%,39073,0.00%,123968767,0.31%
AA1,17146752,野村成長基金,1815604,0.03%,3530726,0.07%,0,0.00%,13787702,0.26%,1206430,0.02%,0,0.00%,39038,0.00%,20379500,0.38%
AA1,17600534,野村高科技基金,11364664,0.08%,10147406,0.07%,0,0.00%,38550673,0.26%,3614131,0.02%,0,0.00%,39014,0.00%,63715888,0.42%
AB1,17602250,野村平衡基金,546594,0.02%,1079919,0.04%,0,0.00%,4821355,0.19%,482207,0.02%,0,0.00%,42809,0.00%,6972884,0.28%
AA1,18037937,野村ｅ科技基金,6433114,0.07%,7597727,0.08%,0,0.00%,25093348,0.26%,2352510,0.02%,0,0.00%,39014,0.00%,41515713,0.42%
AA1,18488469,野村中小基金,10891888,0.07%,19164419,0.13%,0,0.00%,36886421,0.24%,3647995,0.02%,0,0.00%,39024,0.00%,70629747,0.47%
AA2,14697373,野村全球品牌基金,2977701,0.09%,443820,0.01%,0,0.00%,10129854,0.29%,1688308,0.05%,0,0.00%,69774,0.00%,15309457,0.44%
AA2,94988015,野村全球高股息基金 (本基金並無保證收益),1521956,0.04%,573747,0.02%,0,0.00%,8080708,0.23%,1669456,0.05%,0,0.00%,45021,0.00%,11890888,0.34%
AE23,99364447,野村鑫平衡組合基金,5662,0.00%,0,0.00%,0,0.00%,1017578,0.14%,119957,0.02%,0,0.00%,41772,0.01%,1184969,0.16%
AA1,99973878,野村台灣高股息基金 (本基金並無保證收益),974003,0.04%,1674837,0.06%,0,0.00%,6607325,0.25%,635839,0.02%,0,0.00%,39034,0.00%,9931038,0.38%
AG,21758780,野村全球不動產證券化基金 (本基之金配息來源可能為本金),129598,0.02%,7880,0.00%,0,0.00%,1402362,0.26%,219122,0.04%,0,0.00%,78346,0.01%,1837308,0.34%
AA2,48745964,野村亞太高股息基金 (本基金並無保證收益),986005,0.06%,708635,0.04%,0,0.00%,4917575,0.29%,819600,0.05%,0,0.00%,1950021,0.11%,9381836,0.55%
AA2,48844514,野村全球生技醫療基金,363747,0.02%,157508,0.01%,0,0.00%,4409084,0.29%,734848,0.05%,0,0.00%,43534,0.00%,5708721,0.38%
AA2,25530596,野村中國機會基金,2009510,0.12%,867772,0.05%,0,0.00%,4806248,0.29%,694234,0.04%,0,0.00%,85943,0.01%,8463707,0.51%
AA2,25652008,野村巴西基金,117563,0.02%,14007,0.00%,0,0.00%,2226015,0.29%,333902,0.04%,0,0.00%,59927,0.01%,2751414,0.36%
AA2,26278374,野村雙印傘型基金之印度潛力基金,687269,0.05%,332982,0.03%,0,0.00%,3664692,0.29%,529343,0.04%,0,0.00%,2019743,0.16%,7234029,0.57%
AC23,26310557,野村亞太複合非投資等級債券基金 (本基金配息來源可能為本金),959,0.00%,8,0.00%,0,0.00%,2286528,0.24%,396323,0.04%,0,0.00%,51685,0.01%,2735503,0.29%
AC23,38480612,野村環球非投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1707770,0.26%,299071,0.05%,0,0.00%,46618,0.01%,2053459,0.31%
AJ2,38653661,野村動態配置多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),384259,0.04%,247504,0.03%,0,0.00%,2326867,0.24%,413245,0.04%,0,0.00%,680960,0.07%,4052835,0.41%
AC23,42313341,野村美利堅非投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1476575,0.25%,249835,0.04%,0,0.00%,47256,0.01%,1773666,0.30%
AA2,42333108,野村日本領先基金,349474,0.03%,0,0.00%,0,0.00%,3769768,0.27%,536112,0.04%,0,0.00%,43572,0.00%,4698926,0.34%
AC21,42382347,野村全球短期收益基金 (本基金並無保證收益),4225,0.00%,35,0.00%,0,0.00%,1170476,0.10%,234094,0.02%,0,0.00%,47600,0.00%,1456430,0.12%
AJ2,42391084,野村多元收益多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且並無保證收益),1138512,0.02%,0,0.00%,0,0.00%,12996996,0.27%,2062351,0.04%,0,0.00%,50152,0.00%,16248011,0.33%
AC21,42519049,野村亞太新興債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),480,0.00%,4,0.00%,0,0.00%,498526,0.24%,86813,0.04%,0,0.00%,5023,0.00%,590846,0.29%
AC21,72961391,野村全球金融收益基金 (本基金並無保證收益),61803,0.00%,438,0.00%,0,0.00%,40982136,0.24%,7197157,0.04%,0,0.00%,48492,0.00%,48290026,0.28%
AC23,88181364,野村特別時機非投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,23263325,0.29%,3251913,0.04%,0,0.00%,57117,0.00%,26572355,0.33%
AA2,88187162,野村全球正向效應成長基金 (本基金配息來源可能為本金且非屬環境、社會及治理相關主題基金),468629,0.04%,32929,0.00%,0,0.00%,3795401,0.32%,569312,0.05%,0,0.00%,61923,0.01%,4928194,0.42%
AA2,88263822,野村全球基礎建設大未來基金,207480,0.02%,74043,0.01%,0,0.00%,2873026,0.31%,417976,0.05%,0,0.00%,48898,0.01%,3621423,0.39%
AJ2,88348189,野村環球時機多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),35315,0.01%,25828,0.00%,0,0.00%,1972105,0.29%,284865,0.04%,0,0.00%,65021,0.01%,2383134,0.35%
AJ2,93100172,野村策略轉機多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),23822,0.01%,0,0.00%,0,0.00%,1174942,0.27%,179687,0.04%,0,0.00%,47870,0.01%,1426321,0.33%
AH11,93151376,野村臺灣創新科技50ETF基金 (本基金之配息來源可能為收益平準金),2704196,0.02%,1292673,0.01%,3068230,0.02%,10658113,0.06%,932590,0.01%,0,0.00%,1160302,0.01%,13679644,0.08%
AH11,93212660,野村臺灣趨勢動能高股息ETF基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),360668,0.03%,1239487,0.09%,1607744,0.12%,879605,0.06%,76966,0.01%,0,0.00%,252763,0.02%,1201745,0.09%
AJ2,505743,野村全球科技多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),1460039,0.03%,704466,0.01%,0,0.00%,14859759,0.29%,2172020,0.04%,0,0.00%,53861,0.00%,19250145,0.37%
AH21,516397,野村全球航運龍頭息收ETF基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),679978,0.04%,485994,0.03%,1985980,0.11%,2631203,0.15%,584710,0.03%,0,0.00%,285485,0.02%,2681390,0.15%
AE23,528529,野村全天候組合基金 (本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),35792,0.00%,0,0.00%,0,0.00%,3442854,0.24%,328830,0.02%,0,0.00%,49260,0.00%,3856736,0.27%
AH21,534206,野村美日ETF傘型基金之美國創新研發龍頭ETF基金,140970,0.01%,0,0.00%,159343,0.01%,1469290,0.10%,367315,0.02%,0,0.00%,254998,0.02%,2073230,0.14%
AH21,534233,野村美日ETF傘型基金之日本價值動能高息ETF基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),7541,0.00%,0,0.00%,14737,0.00%,408164,0.10%,102044,0.02%,0,0.00%,138111,0.03%,641123,0.15%
AC21,572257,野村全天候環球債券基金 (本基金有一定比重投資於非投資等級之高風險債券且配息來源可能為本金),31843,0.00%,237,0.00%,0,0.00%,8361727,0.24%,1114898,0.03%,0,0.00%,54693,0.00%,9563398,0.28%
AL11,579499,野村臺灣智慧優選主動式ETF基金 (本基金之配息來源可能為收益平準金),3579043,0.03%,4384422,0.04%,3453594,0.03%,12602727,0.12%,588131,0.01%,0,0.00%,55180,0.00%,17755909,0.17%
AL11,586576,野村臺灣增強50主動式ETF基金,5736975,0.07%,10039928,0.13%,486154,0.01%,5649763,0.07%,439425,0.01%,0,0.00%,96102,0.00%,21476039,0.28%
AH21,608902,野村日本東證ETF基金,177704,0.02%,0,0.00%,331963,0.03%,566120,0.05%,132092,0.01%,0,0.00%,98496,0.01%,642449,0.06%
AH22,643289,野村澳洲10年期以上主權及類主權債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,374798,0.03%,119930,0.01%,0,0.00%,114247,0.01%,608975,0.05%
AE21,661027,野村成長傘型基金之美國增長股票ETF組合基金 (本基金配息來源可能為本金),878286,0.06%,0,0.00%,0,0.00%,2091037,0.14%,201356,0.01%,0,0.00%,37606,0.00%,3208285,0.22%
AK1,661032,野村成長傘型基金之臺灣創新科技50ETF連結基金,1244795,0.09%,4456,0.00%,0,0.00%,89712,0.01%,30443,0.00%,0,0.00%,30693,0.00%,1400099,0.10%
AD1,17144332,聯邦貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,3764590,0.02%,1585092,0.01%,0,0.00%,174894,0.00%,5524576,0.02%
AA1,17597236,聯邦精選科技基金,1113164,0.13%,1614265,0.18%,0,0.00%,2300141,0.26%,215639,0.02%,0,0.00%,14726,0.00%,5257935,0.59%
AA1,18496290,聯邦中國龍基金,71045,0.02%,161926,0.05%,0,0.00%,922269,0.26%,86459,0.02%,0,0.00%,14706,0.00%,1256405,0.35%
AE22,13984587,聯邦優勢策略全球債券組合基金,1765,0.00%,0,0.00%,0,0.00%,245701,0.16%,31939,0.02%,0,0.00%,26845,0.02%,306250,0.20%
AB1,98669575,聯邦金鑽平衡基金,48206,0.02%,15450,0.01%,0,0.00%,338842,0.16%,33882,0.02%,0,0.00%,14756,0.01%,451136,0.22%
AB2,38546327,聯邦環太平洋平衡基金 ((本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)),17149,0.01%,0,0.00%,0,0.00%,385669,0.26%,53072,0.04%,0,0.00%,16289,0.01%,472179,0.32%
AC23,42386420,聯邦永騰亞洲非投資等級債券基金 ((本基金之配息來源可能為本金)),0,0.00%,0,0.00%,0,0.00%,698825,0.26%,113547,0.04%,0,0.00%,16284,0.01%,828656,0.31%
AJ2,79044973,聯邦高息策略多重資產基金 ((本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)),49492,0.02%,18693,0.01%,0,0.00%,673401,0.28%,102563,0.04%,0,0.00%,27281,0.01%,871430,0.36%
AJ2,88236255,聯邦低碳目標多重資產基金,17491,0.01%,0,0.00%,0,0.00%,368282,0.27%,57258,0.04%,0,0.00%,16284,0.01%,459315,0.34%
AA2,88319683,聯邦民生基礎建設股票入息基金 ((本基金配息來源可能為本金)),83632,0.02%,0,0.00%,0,0.00%,1428671,0.29%,206354,0.04%,0,0.00%,27479,0.01%,1746136,0.36%
AJ1,93101355,聯邦臺灣精選收益多重資產基金 ((本基金配息來源可能為本金)),56266,0.02%,32238,0.01%,0,0.00%,494943,0.19%,57735,0.02%,0,0.00%,16354,0.01%,657536,0.26%
AC21,93217829,聯邦美國優選投資等級債券基金 (本基金有一定比重得投資於非投資等級債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,4312751,0.19%,826624,0.04%,0,0.00%,27318,0.00%,5166693,0.23%
AH11,572518,聯邦台灣精彩50ETF基金 (本基金之配息來源可能為收益平準金),90478,0.01%,249524,0.01%,0,0.00%,427596,0.02%,99776,0.01%,0,0.00%,193241,0.01%,1060615,0.06%
AJ2,645548,聯邦日本收益成長多重資產基金 (本基金配息來源可能為本金),1328387,0.05%,0,0.00%,0,0.00%,6919612,0.27%,1058284,0.04%,0,0.00%,27256,0.00%,9333539,0.37%
AC23,75981167,東方匯理全球非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,44635920,0.29%,6447405,0.04%,0,0.00%,38379,0.00%,51121704,0.33%
AJ2,76352068,東方匯理實質收息多重資產基金 (本基金之配息來源可能為本金),315124,0.01%,63,0.00%,0,0.00%,13070645,0.29%,1887988,0.04%,0,0.00%,39975,0.00%,15313795,0.34%
AC23,76737629,東方匯理新興市場非投資等級債券基金 (本基金之配息來源可能為本金),16073,0.00%,0,0.00%,0,0.00%,5163399,0.29%,745830,0.04%,0,0.00%,39722,0.00%,5965024,0.34%
AC21,88099935,東方匯理美元核心收益債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),60799,0.00%,0,0.00%,0,0.00%,10575780,0.24%,1833135,0.04%,0,0.00%,35699,0.00%,12505413,0.29%
AC23,88134594,東方匯理美國非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2132553,0.27%,326155,0.04%,0,0.00%,31221,0.00%,2489929,0.32%
AC21,88255082,東方匯理全球投資等級綠色債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),11245,0.00%,0,0.00%,0,0.00%,2168643,0.24%,375904,0.04%,0,0.00%,33855,0.00%,2589647,0.29%
AC21,88324996,東方匯理新興市場綠色債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,563871,0.27%,86246,0.04%,0,0.00%,31649,0.02%,681766,0.33%
AJ2,88331461,東方匯理先進醫療科技多重資產基金 (本基金之配息來源可能為本金),4356,0.00%,3751,0.00%,0,0.00%,894864,0.29%,129257,0.04%,0,0.00%,47894,0.02%,1080122,0.35%
AJ2,93104304,東方匯理創新趨勢多重資產基金 (本基金之配息來源可能為本金),5690,0.00%,3126,0.00%,0,0.00%,898633,0.29%,129805,0.04%,0,0.00%,33849,0.01%,1071103,0.35%
AC21,93151896,東方匯理全球淨零碳排企業債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),4534,0.00%,0,0.00%,0,0.00%,1972068,0.26%,320464,0.04%,0,0.00%,26649,0.00%,2323715,0.30%
AE23,93164317,東方匯理CIO精選收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2887,0.00%,1038,0.00%,0,0.00%,4914039,0.24%,393122,0.02%,0,0.00%,51169,0.00%,5362255,0.26%
AE21,570188,東方匯理CIO精選增長基金 (本基金之配息來源可能為本金),2318,0.00%,232,0.00%,0,0.00%,3494630,0.24%,279578,0.02%,0,0.00%,57439,0.00%,3834197,0.27%
AE23,579441,東方匯理CIO精選均衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2418,0.00%,621,0.00%,0,0.00%,1650944,0.24%,132073,0.02%,0,0.00%,45709,0.01%,1831765,0.27%
AE22,604737,東方匯理CIO精選保守基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),718,0.00%,1396,0.00%,0,0.00%,2647753,0.20%,254189,0.02%,0,0.00%,37719,0.00%,2941775,0.22%
AJ2,644301,東方匯理全球多重資產成長收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),256721,0.01%,1765,0.00%,0,0.00%,10575758,0.29%,1527611,0.04%,0,0.00%,37257,0.00%,12399112,0.34%
AA1,17604124,安聯台灣大壩基金,17583871,0.04%,28257129,0.06%,0,0.00%,121330999,0.24%,11981121,0.02%,0,0.00%,41527,0.00%,179194647,0.36%
AD1,18033003,安聯台灣貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1871452,0.01%,1684313,0.01%,0,0.00%,232483,0.00%,3788248,0.02%
AA1,18480065,安聯台灣科技基金,37651313,0.03%,41761531,0.04%,0,0.00%,298730551,0.26%,28005984,0.02%,0,0.00%,54297,0.00%,406203676,0.35%
AA2,14693593,安聯全球生技趨勢基金,279417,0.01%,0,0.00%,0,0.00%,8114439,0.29%,1217166,0.04%,0,0.00%,56124,0.00%,9667146,0.35%
AA2,99978472,安聯全球新興市場基金,47831,0.00%,3331,0.00%,0,0.00%,5166455,0.29%,746267,0.04%,0,0.00%,104213,0.01%,6068097,0.34%
AA2,48806595,安聯全球綠能趨勢基金,402778,0.01%,305439,0.00%,0,0.00%,19202781,0.29%,2560366,0.04%,0,0.00%,275278,0.00%,22746642,0.34%
AA2,48937267,安聯全球股票多元投資風格基金,37540,0.01%,115,0.00%,0,0.00%,2008425,0.28%,252790,0.04%,0,0.00%,35120,0.00%,2333990,0.33%
AA2,48981946,安聯全球農金趨勢基金,66218,0.00%,0,0.00%,0,0.00%,5778487,0.29%,770460,0.04%,0,0.00%,123856,0.01%,6739021,0.34%
AA1,48997911,安聯台灣智慧基金,20612999,0.05%,31169487,0.07%,0,0.00%,108186525,0.26%,10142486,0.02%,0,0.00%,40895,0.00%,170152392,0.41%
AE22,10350645,安聯四季回報債券組合基金 (本基金有相當比重之投資包含高風險非投資等級債券基金且配息來源可能為本金),19613,0.00%,0,0.00%,0,0.00%,10875952,0.16%,1352770,0.02%,0,0.00%,31923,0.00%,12280258,0.18%
AA2,25589337,安聯中國策略基金,525450,0.01%,13136,0.00%,0,0.00%,14949451,0.29%,1910210,0.04%,0,0.00%,234537,0.00%,17632784,0.34%
AA2,25627819,安聯全球油礦金趨勢基金,17740,0.00%,1376,0.00%,0,0.00%,2259754,0.32%,282464,0.04%,0,0.00%,25010,0.00%,2586344,0.37%
AA2,25680150,安聯中國東協基金,80843,0.01%,6304,0.00%,0,0.00%,4664608,0.32%,559747,0.04%,0,0.00%,150090,0.01%,5461592,0.38%
AE22,26398976,安聯四季豐收債券組合基金 (本基金有一定比例之投資包含高風險非投資等級債券基金且配息來源可能為本金),69684,0.00%,0,0.00%,0,0.00%,23168519,0.16%,2780227,0.02%,0,0.00%,36293,0.00%,26054723,0.18%
AE23,38481149,安聯四季雙收入息組合基金 (本基金並無保證收益及配息),620660,0.01%,0,0.00%,0,0.00%,10947498,0.14%,1735986,0.02%,0,0.00%,37591,0.00%,13341735,0.17%
